tahun,bulan,provinsi,jenis,volume
2022,Oktober,Lampung,Wood Pellet,0.0
2022,Oktober,Riau,Wood Pellet,0.0
2022,Oktober,Sumatera Utara,Wood Pellet,810.05
2022,November,Bali,Wood Pellet,17.88
2022,November,Gorontalo,Wood Pellet,4498.37
2022,November,Jambi,Wood Pellet,1472.0
2022,November,Jawa Tengah,Wood Pellet,869.09
2022,November,Jawa Timur,Wood Pellet,4401.59
2022,November,Kalimantan Selatan,Wood Pellet,0.0
2022,November,Kalimantan Tengah,Wood Pellet,2270.21
2022,November,Lampung,Wood Pellet,0.0
2022,November,Riau,Wood Pellet,0.0
2022,November,Sumatera Utara,Wood Pellet,833.0
2022,Desember,Bali,Wood Pellet,15.18
2022,Desember,Gorontalo,Wood Pellet,10436.49
2022,Desember,Jambi,Wood Pellet,1595.0
2022,Desember,Jawa Tengah,Wood Pellet,874.26
2022,Desember,Jawa Timur,Wood Pellet,5168.33
2022,Desember,Kalimantan Selatan,Wood Pellet,0.0
2022,Desember,Kalimantan Tengah,Wood Pellet,2387.6
2022,Desember,Lampung,Wood Pellet,0.0
2022,Desember,Riau,Wood Pellet,0.0
2022,Desember,Sumatera Utara,Wood Pellet,778.6
2021,Januari,Bali,Bare Core,0.0
2021,Januari,Daerah Istimewa Yogyakarta,Bare Core,473.51
2021,Januari,Jawa Tengah,Bare Core,8883.59
2021,Januari,Jawa Timur,Bare Core,6361.62
2021,Januari,Kalimantan Selatan,Bare Core,190.25
2021,Februari,Bali,Bare Core,0.0
2021,Februari,Daerah Istimewa Yogyakarta,Bare Core,564.61
2021,Februari,Jawa Tengah,Bare Core,8753.41
2021,Februari,Jawa Timur,Bare Core,5946.03
2021,Februari,Kalimantan Selatan,Bare Core,222.16
2021,Maret,Bali,Bare Core,0.0
2021,Maret,Daerah Istimewa Yogyakarta,Bare Core,623.04
2021,Maret,Jawa Tengah,Bare Core,8581.75
2021,Maret,Jawa Timur,Bare Core,6378.6
2021,Maret,Kalimantan Selatan,Bare Core,257.4
2021,April,Bali,Bare Core,0.0
2021,April,Daerah Istimewa Yogyakarta,Bare Core,540.15
2021,April,Jawa Tengah,Bare Core,9584.64
2021,April,Jawa Timur,Bare Core,6695.05
2021,April,Kalimantan Selatan,Bare Core,228.3
2021,Mei,Bali,Bare Core,0.0
2021,Mei,Daerah Istimewa Yogyakarta,Bare Core,432.65
2021,Mei,Jawa Tengah,Bare Core,4936.11
2021,Mei,Jawa Timur,Bare Core,4406.32
2021,Mei,Kalimantan Selatan,Bare Core,212.45
2021,Juni,Bali,Bare Core,0.0
2021,Juni,Daerah Istimewa Yogyakarta,Bare Core,843.86
2021,Juni,Jawa Tengah,Bare Core,6729.39
2021,Juni,Jawa Timur,Bare Core,6074.82
2021,Juni,Kalimantan Selatan,Bare Core,158.5
2021,Juli,Bali,Bare Core,0.0
2021,Juli,Daerah Istimewa Yogyakarta,Bare Core,544.64
2021,Juli,Jawa Tengah,Bare Core,6289.57
2021,Juli,Jawa Timur,Bare Core,6011.86
2021,Juli,Kalimantan Selatan,Bare Core,234.64
2021,Agustus,Bali,Bare Core,0.0
2021,Agustus,Daerah Istimewa Yogyakarta,Bare Core,366.01
2021,Agustus,Jawa Tengah,Bare Core,6633.28
2021,Agustus,Jawa Timur,Bare Core,6450.17
2021,Agustus,Kalimantan Selatan,Bare Core,288.55
2021,September,Bali,Bare Core,0.0
2021,September,Daerah Istimewa Yogyakarta,Bare Core,666.93
2021,September,Jawa Tengah,Bare Core,7083.64
2021,September,Jawa Timur,Bare Core,6839.57
2021,September,Kalimantan Selatan,Bare Core,212.45
2021,Oktober,Bali,Bare Core,0.0
2021,Oktober,Daerah Istimewa Yogyakarta,Bare Core,818.63
2021,Oktober,Jawa Tengah,Bare Core,6914.66
2021,Oktober,Jawa Timur,Bare Core,7593.5
2021,Oktober,Kalimantan Selatan,Bare Core,323.43
2021,November,Bali,Bare Core,123.81
2021,November,Daerah Istimewa Yogyakarta,Bare Core,449.09
2021,November,Jawa Tengah,Bare Core,6114.72
2021,November,Jawa Timur,Bare Core,7683.49
2021,November,Kalimantan Selatan,Bare Core,164.88
2021,Desember,Bali,Bare Core,115.66
2021,Desember,Daerah Istimewa Yogyakarta,Bare Core,317.64
2021,Desember,Jawa Tengah,Bare Core,5659.37
2021,Desember,Jawa Timur,Bare Core,6880.65
2021,Desember,Kalimantan Selatan,Bare Core,332.66
2021,Januari,Jambi,Biomassa Kayu,37.02
2021,Januari,Papua,Biomassa Kayu,231.95
2021,Januari,Sumatera Selatan,Biomassa Kayu,0.0
2021,Februari,Jambi,Biomassa Kayu,13.23
2021,Februari,Papua,Biomassa Kayu,151.93
2021,Februari,Sumatera Selatan,Biomassa Kayu,0.0
2021,Maret,Jambi,Biomassa Kayu,27.0
2021,Maret,Papua,Biomassa Kayu,173.0
2021,Maret,Sumatera Selatan,Biomassa Kayu,0.0
2021,April,Jambi,Biomassa Kayu,42.7
2021,April,Papua,Biomassa Kayu,187.74
2021,April,Sumatera Selatan,Biomassa Kayu,0.0
2021,Mei,Jambi,Biomassa Kayu,16.4
2021,Mei,Papua,Biomassa Kayu,117.8
2021,Mei,Sumatera Selatan,Biomassa Kayu,0.0
2021,Juni,Jambi,Biomassa Kayu,31.9
2021,Juni,Papua,Biomassa Kayu,185.46
2021,Juni,Sumatera Selatan,Biomassa Kayu,5.0
2021,Juli,Jambi,Biomassa Kayu,29.3
2021,Juli,Papua,Biomassa Kayu,179.07
2021,Juli,Sumatera Selatan,Biomassa Kayu,8.31
2021,Agustus,Jambi,Biomassa Kayu,21.34
2021,Agustus,Papua,Biomassa Kayu,168.61
2021,Agustus,Sumatera Selatan,Biomassa Kayu,12.89
2021,September,Jambi,Biomassa Kayu,42.65
2021,September,Papua,Biomassa Kayu,158.47
2021,September,Sumatera Selatan,Biomassa Kayu,13.79
2021,Oktober,Jambi,Biomassa Kayu,44.59
2021,Oktober,Papua,Biomassa Kayu,179.51
2021,Oktober,Sumatera Selatan,Biomassa Kayu,16.76
2021,November,Jambi,Biomassa Kayu,46.97
2021,November,Papua,Biomassa Kayu,180.87
2021,November,Sumatera Selatan,Biomassa Kayu,22.34
2021,Desember,Jambi,Biomassa Kayu,32.27
2021,Desember,Papua,Biomassa Kayu,204.54
2021,Desember,Sumatera Selatan,Biomassa Kayu,29.64
2021,Januari,Bali,Blockboard,0.0
2021,Januari,Daerah Istimewa Yogyakarta,Blockboard,0.0
2021,Januari,Jawa Barat,Blockboard,58.37
2021,Januari,Jawa Tengah,Blockboard,14016.14
2021,Januari,Jawa Timur,Blockboard,9573.05
2021,Januari,Kalimantan Timur,Blockboard,0.0
2021,Januari,Riau,Blockboard,0.0
2021,Februari,Bali,Blockboard,0.0
2021,Februari,Daerah Istimewa Yogyakarta,Blockboard,0.0
2021,Februari,Jawa Barat,Blockboard,378.64
2021,Februari,Jawa Tengah,Blockboard,8203.5
2021,Februari,Jawa Timur,Blockboard,8481.13
2021,Februari,Kalimantan Timur,Blockboard,0.0
2021,Februari,Riau,Blockboard,0.0
2021,Maret,Bali,Blockboard,0.0
2021,Maret,Daerah Istimewa Yogyakarta,Blockboard,0.0
2021,Maret,Jawa Barat,Blockboard,32.92
2021,Maret,Jawa Tengah,Blockboard,9839.22
2021,Maret,Jawa Timur,Blockboard,8919.07
2021,Maret,Kalimantan Timur,Blockboard,52.24
2021,Maret,Riau,Blockboard,0.0
2021,April,Bali,Blockboard,0.0
2021,April,Daerah Istimewa Yogyakarta,Blockboard,0.0
2021,April,Jawa Barat,Blockboard,43.74
2021,April,Jawa Tengah,Blockboard,9531.41
2021,April,Jawa Timur,Blockboard,9944.63
2021,April,Kalimantan Timur,Blockboard,0.0
2021,April,Riau,Blockboard,0.0
2021,Mei,Bali,Blockboard,0.0
2021,Mei,Daerah Istimewa Yogyakarta,Blockboard,0.0
2021,Mei,Jawa Barat,Blockboard,46.3
2021,Mei,Jawa Tengah,Blockboard,8420.24
2021,Mei,Jawa Timur,Blockboard,7870.49
2021,Mei,Kalimantan Timur,Blockboard,0.0
2021,Mei,Riau,Blockboard,0.0
2021,Juni,Bali,Blockboard,0.0
2021,Juni,Daerah Istimewa Yogyakarta,Blockboard,0.0
2021,Juni,Jawa Barat,Blockboard,46.24
2021,Juni,Jawa Tengah,Blockboard,11391.82
2021,Juni,Jawa Timur,Blockboard,11279.69
2021,Juni,Kalimantan Timur,Blockboard,144.4
2021,Juni,Riau,Blockboard,0.0
2021,Juli,Bali,Blockboard,0.0
2021,Juli,Daerah Istimewa Yogyakarta,Blockboard,0.0
2021,Juli,Jawa Barat,Blockboard,137.28
2021,Juli,Jawa Tengah,Blockboard,10207.44
2021,Juli,Jawa Timur,Blockboard,8035.76
2021,Juli,Kalimantan Timur,Blockboard,86.8
2021,Juli,Riau,Blockboard,0.0
2021,Agustus,Bali,Blockboard,0.0
2021,Agustus,Daerah Istimewa Yogyakarta,Blockboard,126.03
2021,Agustus,Jawa Barat,Blockboard,86.83
2021,Agustus,Jawa Tengah,Blockboard,7807.12
2021,Agustus,Jawa Timur,Blockboard,9355.05
2021,Agustus,Kalimantan Timur,Blockboard,162.09
2021,Agustus,Riau,Blockboard,0.0
2021,September,Bali,Blockboard,0.0
2021,September,Daerah Istimewa Yogyakarta,Blockboard,387.59
2021,September,Jawa Barat,Blockboard,112.49
2021,September,Jawa Tengah,Blockboard,9492.13
2021,September,Jawa Timur,Blockboard,9984.48
2021,September,Kalimantan Timur,Blockboard,92.97
2021,September,Riau,Blockboard,21.66
2021,Oktober,Bali,Blockboard,0.0
2021,Oktober,Daerah Istimewa Yogyakarta,Blockboard,285.3
2021,Oktober,Jawa Barat,Blockboard,138.13
2021,Oktober,Jawa Tengah,Blockboard,8642.2
2021,Oktober,Jawa Timur,Blockboard,9609.89
2021,Oktober,Kalimantan Timur,Blockboard,18.75
2021,Oktober,Riau,Blockboard,0.0
2021,November,Bali,Blockboard,97.9
2021,November,Daerah Istimewa Yogyakarta,Blockboard,118.03
2021,November,Jawa Barat,Blockboard,18.91
2021,November,Jawa Tengah,Blockboard,8677.49
2021,November,Jawa Timur,Blockboard,8971.22
2021,November,Kalimantan Timur,Blockboard,1.88
2021,November,Riau,Blockboard,0.0
2021,Desember,Bali,Blockboard,66.44
2021,Desember,Daerah Istimewa Yogyakarta,Blockboard,0.0
2021,Desember,Jawa Barat,Blockboard,71.91
2021,Desember,Jawa Tengah,Blockboard,8046.23
2021,Desember,Jawa Timur,Blockboard,8399.45
2021,Desember,Kalimantan Timur,Blockboard,1.88
2021,Desember,Riau,Blockboard,0.0
2021,Januari,Aceh,Kayu Gergajian,21.23
2021,Januari,Bali,Kayu Gergajian,131.02
2021,Januari,Banten,Kayu Gergajian,855.49
2021,Januari,Daerah Istimewa Yogyakarta,Kayu Gergajian,304.0
2021,Januari,DKI Jakarta,Kayu Gergajian,156.35
2021,Januari,Gorontalo,Kayu Gergajian,132.39
2021,Januari,Jambi,Kayu Gergajian,1938.38
2021,Januari,Jawa Barat,Kayu Gergajian,2035.59
2021,Januari,Jawa Tengah,Kayu Gergajian,51776.35
2021,Januari,Jawa Timur,Kayu Gergajian,74049.28
2021,Januari,Kalimantan Barat,Kayu Gergajian,1142.68
2021,Januari,Kalimantan Selatan,Kayu Gergajian,5898.5
2021,Januari,Kalimantan Tengah,Kayu Gergajian,5843.34
2021,Januari,Kalimantan Timur,Kayu Gergajian,7262.36
2021,Januari,Kalimantan Utara,Kayu Gergajian,1678.32
2021,Januari,Kepulauan Riau,Kayu Gergajian,24.6
2021,Januari,Lampung,Kayu Gergajian,5847.81
2021,Januari,Maluku,Kayu Gergajian,640.55
2021,Januari,Maluku Utara,Kayu Gergajian,46.06
2021,Januari,Papua,Kayu Gergajian,10548.93
2021,Januari,Papua Barat,Kayu Gergajian,4903.86
2021,Januari,Riau,Kayu Gergajian,6717.26
2021,Januari,Sulawesi Selatan,Kayu Gergajian,221.11
2021,Januari,Sulawesi Tengah,Kayu Gergajian,1320.15
2021,Januari,Sulawesi Tenggara,Kayu Gergajian,1199.88
2021,Januari,Sumatera Barat,Kayu Gergajian,2219.8
2021,Januari,Sumatera Selatan,Kayu Gergajian,830.58
2021,Januari,Sumatera Utara,Kayu Gergajian,16828.3
2021,Februari,Aceh,Kayu Gergajian,35.19
2021,Februari,Bali,Kayu Gergajian,174.6
2021,Februari,Banten,Kayu Gergajian,746.91
2021,Februari,Daerah Istimewa Yogyakarta,Kayu Gergajian,393.38
2021,Februari,DKI Jakarta,Kayu Gergajian,97.81
2021,Februari,Gorontalo,Kayu Gergajian,123.39
2021,Februari,Jambi,Kayu Gergajian,3017.86
2021,Februari,Jawa Barat,Kayu Gergajian,2504.52
2021,Februari,Jawa Tengah,Kayu Gergajian,46034.32
2021,Februari,Jawa Timur,Kayu Gergajian,78777.94
2021,Februari,Kalimantan Barat,Kayu Gergajian,1104.14
2021,Februari,Kalimantan Selatan,Kayu Gergajian,6895.7
2021,Februari,Kalimantan Tengah,Kayu Gergajian,6051.32
2021,Februari,Kalimantan Timur,Kayu Gergajian,9158.8
2021,Februari,Kalimantan Utara,Kayu Gergajian,1341.35
2021,Februari,Kepulauan Riau,Kayu Gergajian,17.79
2021,Februari,Lampung,Kayu Gergajian,5247.66
2021,Februari,Maluku,Kayu Gergajian,847.69
2021,Februari,Maluku Utara,Kayu Gergajian,549.2
2021,Februari,Papua,Kayu Gergajian,9420.04
2021,Februari,Papua Barat,Kayu Gergajian,4691.31
2021,Februari,Riau,Kayu Gergajian,6757.78
2021,Februari,Sulawesi Selatan,Kayu Gergajian,160.27
2021,Februari,Sulawesi Tengah,Kayu Gergajian,1471.02
2021,Februari,Sulawesi Tenggara,Kayu Gergajian,1805.55
2021,Februari,Sumatera Barat,Kayu Gergajian,2279.35
2021,Februari,Sumatera Selatan,Kayu Gergajian,1141.24
2021,Februari,Sumatera Utara,Kayu Gergajian,19482.95
2021,Maret,Aceh,Kayu Gergajian,444.9
2021,Maret,Bali,Kayu Gergajian,753.84
2021,Maret,Banten,Kayu Gergajian,852.71
2021,Maret,Daerah Istimewa Yogyakarta,Kayu Gergajian,357.58
2021,Maret,DKI Jakarta,Kayu Gergajian,74.0
2021,Maret,Gorontalo,Kayu Gergajian,285.56
2021,Maret,Jambi,Kayu Gergajian,3387.02
2021,Maret,Jawa Barat,Kayu Gergajian,2978.35
2021,Maret,Jawa Tengah,Kayu Gergajian,50277.25
2021,Maret,Jawa Timur,Kayu Gergajian,86225.74
2021,Maret,Kalimantan Barat,Kayu Gergajian,1552.41
2021,Maret,Kalimantan Selatan,Kayu Gergajian,6433.08
2021,Maret,Kalimantan Tengah,Kayu Gergajian,7130.75
2021,Maret,Kalimantan Timur,Kayu Gergajian,10307.42
2021,Maret,Kalimantan Utara,Kayu Gergajian,1041.11
2021,Maret,Kepulauan Riau,Kayu Gergajian,10.17
2021,Maret,Lampung,Kayu Gergajian,5319.23
2021,Maret,Maluku,Kayu Gergajian,1116.95
2021,Maret,Maluku Utara,Kayu Gergajian,988.96
2021,Maret,Papua,Kayu Gergajian,11571.06
2021,Maret,Papua Barat,Kayu Gergajian,6581.77
2021,Maret,Riau,Kayu Gergajian,8185.46
2021,Maret,Sulawesi Selatan,Kayu Gergajian,178.25
2021,Maret,Sulawesi Tengah,Kayu Gergajian,2111.16
2021,Maret,Sulawesi Tenggara,Kayu Gergajian,1858.65
2021,Maret,Sumatera Barat,Kayu Gergajian,3519.35
2021,Maret,Sumatera Selatan,Kayu Gergajian,1754.6
2021,Maret,Sumatera Utara,Kayu Gergajian,22342.75
2021,April,Aceh,Kayu Gergajian,258.02
2021,April,Bali,Kayu Gergajian,265.36
2021,April,Banten,Kayu Gergajian,1029.64
2021,April,Daerah Istimewa Yogyakarta,Kayu Gergajian,334.88
2021,April,DKI Jakarta,Kayu Gergajian,87.45
2021,April,Gorontalo,Kayu Gergajian,330.86
2021,April,Jambi,Kayu Gergajian,3693.19
2021,April,Jawa Barat,Kayu Gergajian,2853.44
2021,April,Jawa Tengah,Kayu Gergajian,48048.17
2021,April,Jawa Timur,Kayu Gergajian,83707.21
2021,April,Kalimantan Barat,Kayu Gergajian,866.57
2021,April,Kalimantan Selatan,Kayu Gergajian,8782.26
2021,April,Kalimantan Tengah,Kayu Gergajian,7057.42
2021,April,Kalimantan Timur,Kayu Gergajian,11056.9
2021,April,Kalimantan Utara,Kayu Gergajian,1031.01
2021,April,Kepulauan Riau,Kayu Gergajian,0.0
2021,April,Lampung,Kayu Gergajian,5537.19
2021,April,Maluku,Kayu Gergajian,1012.16
2021,April,Maluku Utara,Kayu Gergajian,406.37
2021,April,Papua,Kayu Gergajian,10902.59
2021,April,Papua Barat,Kayu Gergajian,7427.88
2021,April,Riau,Kayu Gergajian,6715.63
2021,April,Sulawesi Selatan,Kayu Gergajian,234.24
2021,April,Sulawesi Tengah,Kayu Gergajian,1921.38
2021,April,Sulawesi Tenggara,Kayu Gergajian,2510.65
2021,April,Sumatera Barat,Kayu Gergajian,3426.18
2021,April,Sumatera Selatan,Kayu Gergajian,2591.17
2021,April,Sumatera Utara,Kayu Gergajian,18686.78
2021,Mei,Aceh,Kayu Gergajian,309.03
2021,Mei,Bali,Kayu Gergajian,578.51
2021,Mei,Banten,Kayu Gergajian,757.43
2021,Mei,Daerah Istimewa Yogyakarta,Kayu Gergajian,287.27
2021,Mei,DKI Jakarta,Kayu Gergajian,65.69
2021,Mei,Gorontalo,Kayu Gergajian,101.52
2021,Mei,Jambi,Kayu Gergajian,1885.5
2021,Mei,Jawa Barat,Kayu Gergajian,1784.55
2021,Mei,Jawa Tengah,Kayu Gergajian,37310.09
2021,Mei,Jawa Timur,Kayu Gergajian,57819.73
2021,Mei,Kalimantan Barat,Kayu Gergajian,180.25
2021,Mei,Kalimantan Selatan,Kayu Gergajian,5129.12
2021,Mei,Kalimantan Tengah,Kayu Gergajian,2871.1
2021,Mei,Kalimantan Timur,Kayu Gergajian,4548.33
2021,Mei,Kalimantan Utara,Kayu Gergajian,728.48
2021,Mei,Kepulauan Riau,Kayu Gergajian,0.0
2021,Mei,Lampung,Kayu Gergajian,4287.34
2021,Mei,Maluku,Kayu Gergajian,432.96
2021,Mei,Maluku Utara,Kayu Gergajian,142.0
2021,Mei,Papua,Kayu Gergajian,9033.78
2021,Mei,Papua Barat,Kayu Gergajian,3941.06
2021,Mei,Riau,Kayu Gergajian,5760.36
2021,Mei,Sulawesi Selatan,Kayu Gergajian,152.29
2021,Mei,Sulawesi Tengah,Kayu Gergajian,1913.87
2021,Mei,Sulawesi Tenggara,Kayu Gergajian,1556.88
2021,Mei,Sumatera Barat,Kayu Gergajian,172.11
2021,Mei,Sumatera Selatan,Kayu Gergajian,1552.82
2021,Mei,Sumatera Utara,Kayu Gergajian,15338.74
2021,Juni,Aceh,Kayu Gergajian,261.87
2021,Juni,Bali,Kayu Gergajian,617.65
2021,Juni,Banten,Kayu Gergajian,1692.72
2021,Juni,Daerah Istimewa Yogyakarta,Kayu Gergajian,334.62
2021,Juni,DKI Jakarta,Kayu Gergajian,93.96
2021,Juni,Gorontalo,Kayu Gergajian,286.89
2021,Juni,Jambi,Kayu Gergajian,3929.69
2021,Juni,Jawa Barat,Kayu Gergajian,3034.67
2021,Juni,Jawa Tengah,Kayu Gergajian,50497.9
2021,Juni,Jawa Timur,Kayu Gergajian,85830.82
2021,Juni,Kalimantan Barat,Kayu Gergajian,722.77
2021,Juni,Kalimantan Selatan,Kayu Gergajian,7015.99
2021,Juni,Kalimantan Tengah,Kayu Gergajian,10521.07
2021,Juni,Kalimantan Timur,Kayu Gergajian,8542.97
2021,Juni,Kalimantan Utara,Kayu Gergajian,1305.59
2021,Juni,Kepulauan Riau,Kayu Gergajian,69.61
2021,Juni,Lampung,Kayu Gergajian,6193.27
2021,Juni,Maluku,Kayu Gergajian,567.83
2021,Juni,Maluku Utara,Kayu Gergajian,422.9
2021,Juni,Papua,Kayu Gergajian,13448.15
2021,Juni,Papua Barat,Kayu Gergajian,5928.24
2021,Juni,Riau,Kayu Gergajian,6635.55
2021,Juni,Sulawesi Selatan,Kayu Gergajian,113.55
2021,Juni,Sulawesi Tengah,Kayu Gergajian,1929.75
2021,Juni,Sulawesi Tenggara,Kayu Gergajian,1223.96
2021,Juni,Sumatera Barat,Kayu Gergajian,1426.47
2021,Juni,Sumatera Selatan,Kayu Gergajian,1849.98
2021,Juni,Sumatera Utara,Kayu Gergajian,21299.28
2021,Juli,Aceh,Kayu Gergajian,221.87
2021,Juli,Bali,Kayu Gergajian,535.24
2021,Juli,Banten,Kayu Gergajian,964.06
2021,Juli,Daerah Istimewa Yogyakarta,Kayu Gergajian,340.5
2021,Juli,DKI Jakarta,Kayu Gergajian,145.5
2021,Juli,Gorontalo,Kayu Gergajian,546.89
2021,Juli,Jambi,Kayu Gergajian,4179.41
2021,Juli,Jawa Barat,Kayu Gergajian,2763.27
2021,Juli,Jawa Tengah,Kayu Gergajian,50581.32
2021,Juli,Jawa Timur,Kayu Gergajian,80204.86
2021,Juli,Kalimantan Barat,Kayu Gergajian,505.46
2021,Juli,Kalimantan Selatan,Kayu Gergajian,7104.08
2021,Juli,Kalimantan Tengah,Kayu Gergajian,9307.25
2021,Juli,Kalimantan Timur,Kayu Gergajian,7951.85
2021,Juli,Kalimantan Utara,Kayu Gergajian,374.43
2021,Juli,Kepulauan Riau,Kayu Gergajian,4.82
2021,Juli,Lampung,Kayu Gergajian,5894.39
2021,Juli,Maluku,Kayu Gergajian,369.63
2021,Juli,Maluku Utara,Kayu Gergajian,15.5
2021,Juli,Papua,Kayu Gergajian,13917.11
2021,Juli,Papua Barat,Kayu Gergajian,6085.7
2021,Juli,Riau,Kayu Gergajian,6984.73
2021,Juli,Sulawesi Selatan,Kayu Gergajian,160.24
2021,Juli,Sulawesi Tengah,Kayu Gergajian,1632.81
2021,Juli,Sulawesi Tenggara,Kayu Gergajian,927.73
2021,Juli,Sumatera Barat,Kayu Gergajian,114.94
2021,Juli,Sumatera Selatan,Kayu Gergajian,1734.67
2021,Juli,Sumatera Utara,Kayu Gergajian,20299.93
2021,Agustus,Aceh,Kayu Gergajian,505.31
2021,Agustus,Bali,Kayu Gergajian,54.65
2021,Agustus,Banten,Kayu Gergajian,993.25
2021,Agustus,Daerah Istimewa Yogyakarta,Kayu Gergajian,266.13
2021,Agustus,DKI Jakarta,Kayu Gergajian,65.18
2021,Agustus,Gorontalo,Kayu Gergajian,707.92
2021,Agustus,Jambi,Kayu Gergajian,3931.05
2021,Agustus,Jawa Barat,Kayu Gergajian,2715.04
2021,Agustus,Jawa Tengah,Kayu Gergajian,52692.33
2021,Agustus,Jawa Timur,Kayu Gergajian,87259.17
2021,Agustus,Kalimantan Barat,Kayu Gergajian,583.44
2021,Agustus,Kalimantan Selatan,Kayu Gergajian,7506.12
2021,Agustus,Kalimantan Tengah,Kayu Gergajian,8807.78
2021,Agustus,Kalimantan Timur,Kayu Gergajian,7730.58
2021,Agustus,Kalimantan Utara,Kayu Gergajian,1137.06
2021,Agustus,Kepulauan Riau,Kayu Gergajian,14.02
2021,Agustus,Lampung,Kayu Gergajian,7555.54
2021,Agustus,Maluku,Kayu Gergajian,854.76
2021,Agustus,Maluku Utara,Kayu Gergajian,266.93
2021,Agustus,Papua,Kayu Gergajian,12771.28
2021,Agustus,Papua Barat,Kayu Gergajian,9589.31
2021,Agustus,Riau,Kayu Gergajian,6562.97
2021,Agustus,Sulawesi Selatan,Kayu Gergajian,150.61
2021,Agustus,Sulawesi Tengah,Kayu Gergajian,1674.74
2021,Agustus,Sulawesi Tenggara,Kayu Gergajian,941.04
2021,Agustus,Sumatera Barat,Kayu Gergajian,193.02
2021,Agustus,Sumatera Selatan,Kayu Gergajian,2102.01
2021,Agustus,Sumatera Utara,Kayu Gergajian,18361.47
2021,September,Aceh,Kayu Gergajian,505.97
2021,September,Bali,Kayu Gergajian,421.71
2021,September,Banten,Kayu Gergajian,1000.93
2021,September,Daerah Istimewa Yogyakarta,Kayu Gergajian,260.64
2021,September,DKI Jakarta,Kayu Gergajian,87.48
2021,September,Gorontalo,Kayu Gergajian,401.17
2021,September,Jambi,Kayu Gergajian,4428.47
2021,September,Jawa Barat,Kayu Gergajian,3426.55
2021,September,Jawa Tengah,Kayu Gergajian,62493.94
2021,September,Jawa Timur,Kayu Gergajian,84906.87
2021,September,Kalimantan Barat,Kayu Gergajian,970.35
2021,September,Kalimantan Selatan,Kayu Gergajian,6930.2
2021,September,Kalimantan Tengah,Kayu Gergajian,7575.95
2021,September,Kalimantan Timur,Kayu Gergajian,8872.55
2021,September,Kalimantan Utara,Kayu Gergajian,1996.94
2021,September,Kepulauan Riau,Kayu Gergajian,0.0
2021,September,Lampung,Kayu Gergajian,6824.61
2021,September,Maluku,Kayu Gergajian,670.36
2021,September,Maluku Utara,Kayu Gergajian,56.55
2021,September,Papua,Kayu Gergajian,16620.97
2021,September,Papua Barat,Kayu Gergajian,9989.93
2021,September,Riau,Kayu Gergajian,6646.36
2021,September,Sulawesi Selatan,Kayu Gergajian,351.66
2021,September,Sulawesi Tengah,Kayu Gergajian,1058.09
2021,September,Sulawesi Tenggara,Kayu Gergajian,571.32
2021,September,Sumatera Barat,Kayu Gergajian,144.59
2021,September,Sumatera Selatan,Kayu Gergajian,2117.59
2021,September,Sumatera Utara,Kayu Gergajian,19583.18
2021,Oktober,Aceh,Kayu Gergajian,1258.11
2021,Oktober,Bali,Kayu Gergajian,1006.69
2021,Oktober,Banten,Kayu Gergajian,904.88
2021,Oktober,Daerah Istimewa Yogyakarta,Kayu Gergajian,277.6
2021,Oktober,DKI Jakarta,Kayu Gergajian,82.78
2021,Oktober,Gorontalo,Kayu Gergajian,11.58
2021,Oktober,Jambi,Kayu Gergajian,4323.58
2021,Oktober,Jawa Barat,Kayu Gergajian,3699.8
2021,Oktober,Jawa Tengah,Kayu Gergajian,51243.05
2021,Oktober,Jawa Timur,Kayu Gergajian,84511.02
2021,Oktober,Kalimantan Barat,Kayu Gergajian,896.28
2021,Oktober,Kalimantan Selatan,Kayu Gergajian,5626.31
2021,Oktober,Kalimantan Tengah,Kayu Gergajian,5930.12
2021,Oktober,Kalimantan Timur,Kayu Gergajian,5696.27
2021,Oktober,Kalimantan Utara,Kayu Gergajian,1492.42
2021,Oktober,Kepulauan Riau,Kayu Gergajian,0.0
2021,Oktober,Lampung,Kayu Gergajian,5718.07
2021,Oktober,Maluku,Kayu Gergajian,684.74
2021,Oktober,Maluku Utara,Kayu Gergajian,544.46
2021,Oktober,Papua,Kayu Gergajian,13050.21
2021,Oktober,Papua Barat,Kayu Gergajian,7087.57
2021,Oktober,Riau,Kayu Gergajian,8257.98
2021,Oktober,Sulawesi Selatan,Kayu Gergajian,205.92
2021,Oktober,Sulawesi Tengah,Kayu Gergajian,1676.96
2021,Oktober,Sulawesi Tenggara,Kayu Gergajian,1699.5
2021,Oktober,Sumatera Barat,Kayu Gergajian,194.39
2021,Oktober,Sumatera Selatan,Kayu Gergajian,2487.23
2021,Oktober,Sumatera Utara,Kayu Gergajian,20780.7
2021,November,Aceh,Kayu Gergajian,612.99
2021,November,Bali,Kayu Gergajian,602.4
2021,November,Banten,Kayu Gergajian,803.88
2021,November,Daerah Istimewa Yogyakarta,Kayu Gergajian,254.86
2021,November,DKI Jakarta,Kayu Gergajian,95.74
2021,November,Gorontalo,Kayu Gergajian,243.4
2021,November,Jambi,Kayu Gergajian,3972.6
2021,November,Jawa Barat,Kayu Gergajian,3463.45
2021,November,Jawa Tengah,Kayu Gergajian,47493.78
2021,November,Jawa Timur,Kayu Gergajian,80558.96
2021,November,Kalimantan Barat,Kayu Gergajian,993.52
2021,November,Kalimantan Selatan,Kayu Gergajian,6817.12
