tahun,bulan,provinsi,jenis,value
2023,Juni,Kalimantan Selatan,Setengah Jadi,0
2023,Juni,Kalimantan Tengah,Setengah Jadi,0
2023,Juni,Kalimantan Timur,Setengah Jadi,0
2023,Juni,Kalimantan Utara,Setengah Jadi,0
2023,Juni,Kepulauan Bangka-Belitung,Setengah Jadi,0
2023,Juni,Lampung,Setengah Jadi,0
2023,Juni,Maluku,Setengah Jadi,0
2023,Juni,Maluku Utara,Setengah Jadi,0
2023,Juni,Nusa Tenggara Barat,Setengah Jadi,0
2023,Juni,Papua,Setengah Jadi,0
2023,Juni,Papua Barat,Setengah Jadi,0
2023,Juni,Riau,Setengah Jadi,0
2023,Juni,Sulawesi Barat,Setengah Jadi,0
2023,Juni,Sulawesi Selatan,Setengah Jadi,0
2023,Juni,Sulawesi Tengah,Setengah Jadi,0
2023,Juni,Sulawesi Tenggara,Setengah Jadi,0
2023,Juni,Sumatera Barat,Setengah Jadi,0
2023,Juni,Sumatera Selatan,Setengah Jadi,0
2023,Juni,Sumatera Utara,Setengah Jadi,0
2023,Juli,Aceh,Setengah Jadi,0
2023,Juli,Bali,Setengah Jadi,0
2023,Juli,Banten,Setengah Jadi,0
2023,Juli,Bengkulu,Setengah Jadi,0
2023,Juli,Daerah Istimewa Yogyakarta,Setengah Jadi,0
2023,Juli,Gorontalo,Setengah Jadi,0
2023,Juli,Impor Bahan Baku,Setengah Jadi,0
2023,Juli,Jambi,Setengah Jadi,0
2023,Juli,Jawa Barat,Setengah Jadi,0
2023,Juli,Jawa Tengah,Setengah Jadi,0
2023,Juli,Jawa Timur,Setengah Jadi,0
2023,Juli,Kalimantan Barat,Setengah Jadi,0
2023,Juli,Kalimantan Selatan,Setengah Jadi,0
2023,Juli,Kalimantan Tengah,Setengah Jadi,0
2023,Juli,Kalimantan Timur,Setengah Jadi,0
2023,Juli,Kalimantan Utara,Setengah Jadi,0
2023,Juli,Kepulauan Bangka-Belitung,Setengah Jadi,0
2023,Juli,Lampung,Setengah Jadi,0
2023,Juli,Maluku,Setengah Jadi,0
2023,Juli,Maluku Utara,Setengah Jadi,0
2023,Juli,Nusa Tenggara Barat,Setengah Jadi,0
2023,Juli,Papua,Setengah Jadi,0
2023,Juli,Papua Barat,Setengah Jadi,0
2023,Juli,Riau,Setengah Jadi,0
2023,Juli,Sulawesi Barat,Setengah Jadi,0
2023,Juli,Sulawesi Selatan,Setengah Jadi,0
2023,Juli,Sulawesi Tengah,Setengah Jadi,0
2023,Juli,Sulawesi Tenggara,Setengah Jadi,0
2023,Juli,Sumatera Barat,Setengah Jadi,0
2023,Juli,Sumatera Selatan,Setengah Jadi,0
2023,Juli,Sumatera Utara,Setengah Jadi,0
2023,Agustus,Aceh,Setengah Jadi,0
2023,Agustus,Bali,Setengah Jadi,0
2023,Agustus,Banten,Setengah Jadi,0
2023,Agustus,Bengkulu,Setengah Jadi,0
2023,Agustus,Daerah Istimewa Yogyakarta,Setengah Jadi,0
2023,Agustus,Gorontalo,Setengah Jadi,0
2023,Agustus,Impor Bahan Baku,Setengah Jadi,0
2023,Agustus,Jambi,Setengah Jadi,0
2023,Agustus,Jawa Barat,Setengah Jadi,0
2023,Agustus,Jawa Tengah,Setengah Jadi,0
2023,Agustus,Jawa Timur,Setengah Jadi,0
2023,Agustus,Kalimantan Barat,Setengah Jadi,0
2023,Agustus,Kalimantan Selatan,Setengah Jadi,0
2023,Agustus,Kalimantan Tengah,Setengah Jadi,0
2023,Agustus,Kalimantan Timur,Setengah Jadi,0
2023,Agustus,Kalimantan Utara,Setengah Jadi,0
2023,Agustus,Kepulauan Bangka-Belitung,Setengah Jadi,0
2023,Agustus,Lampung,Setengah Jadi,0
2023,Agustus,Maluku,Setengah Jadi,0
2023,Agustus,Maluku Utara,Setengah Jadi,0
2023,Agustus,Nusa Tenggara Barat,Setengah Jadi,0
2023,Agustus,Papua,Setengah Jadi,0
2023,Agustus,Papua Barat,Setengah Jadi,0
2023,Agustus,Riau,Setengah Jadi,0
2023,Agustus,Sulawesi Barat,Setengah Jadi,0
2023,Agustus,Sulawesi Selatan,Setengah Jadi,0
2023,Agustus,Sulawesi Tengah,Setengah Jadi,0
2023,Agustus,Sulawesi Tenggara,Setengah Jadi,0
2023,Agustus,Sumatera Barat,Setengah Jadi,0
2023,Agustus,Sumatera Selatan,Setengah Jadi,0
2023,Agustus,Sumatera Utara,Setengah Jadi,0
2023,September,Aceh,Setengah Jadi,0
2023,September,Bali,Setengah Jadi,0
2023,September,Banten,Setengah Jadi,0
2023,September,Bengkulu,Setengah Jadi,0
2023,September,Daerah Istimewa Yogyakarta,Setengah Jadi,0
2023,September,Gorontalo,Setengah Jadi,0
2023,September,Impor Bahan Baku,Setengah Jadi,0
2023,September,Jambi,Setengah Jadi,0
2023,September,Jawa Barat,Setengah Jadi,0
2023,September,Jawa Tengah,Setengah Jadi,0
2023,September,Jawa Timur,Setengah Jadi,0
2023,September,Kalimantan Barat,Setengah Jadi,0
2023,September,Kalimantan Selatan,Setengah Jadi,0
2023,September,Kalimantan Tengah,Setengah Jadi,0
2023,September,Kalimantan Timur,Setengah Jadi,0
2023,September,Kalimantan Utara,Setengah Jadi,0
2023,September,Kepulauan Bangka-Belitung,Setengah Jadi,0
2023,September,Lampung,Setengah Jadi,0
2023,September,Maluku,Setengah Jadi,0
2023,September,Maluku Utara,Setengah Jadi,0
2023,September,Nusa Tenggara Barat,Setengah Jadi,0
2023,September,Papua,Setengah Jadi,0
2023,September,Papua Barat,Setengah Jadi,0
2023,September,Riau,Setengah Jadi,0
2023,September,Sulawesi Barat,Setengah Jadi,0
2023,September,Sulawesi Selatan,Setengah Jadi,0
2023,September,Sulawesi Tengah,Setengah Jadi,0
2023,September,Sulawesi Tenggara,Setengah Jadi,0
2023,September,Sumatera Barat,Setengah Jadi,0
2023,September,Sumatera Selatan,Setengah Jadi,0
2023,September,Sumatera Utara,Setengah Jadi,0
2023,Oktober,Aceh,Setengah Jadi,0
2023,Oktober,Bali,Setengah Jadi,0
2023,Oktober,Banten,Setengah Jadi,0
2023,Oktober,Bengkulu,Setengah Jadi,0
2023,Oktober,Daerah Istimewa Yogyakarta,Setengah Jadi,0
2023,Oktober,Gorontalo,Setengah Jadi,0
2023,Oktober,Impor Bahan Baku,Setengah Jadi,0
2023,Oktober,Jambi,Setengah Jadi,0
2023,Oktober,Jawa Barat,Setengah Jadi,0
2023,Oktober,Jawa Tengah,Setengah Jadi,0
2023,Oktober,Jawa Timur,Setengah Jadi,0
2023,Oktober,Kalimantan Barat,Setengah Jadi,0
2023,Oktober,Kalimantan Selatan,Setengah Jadi,0
2023,Oktober,Kalimantan Tengah,Setengah Jadi,0
2023,Oktober,Kalimantan Timur,Setengah Jadi,0
2023,Oktober,Kalimantan Utara,Setengah Jadi,0
2023,Oktober,Kepulauan Bangka-Belitung,Setengah Jadi,0
2023,Oktober,Lampung,Setengah Jadi,0
2023,Oktober,Maluku,Setengah Jadi,0
2023,Oktober,Maluku Utara,Setengah Jadi,0
2023,Oktober,Nusa Tenggara Barat,Setengah Jadi,0
2023,Oktober,Papua,Setengah Jadi,0
2023,Oktober,Papua Barat,Setengah Jadi,0
2023,Oktober,Riau,Setengah Jadi,0
2023,Oktober,Sulawesi Barat,Setengah Jadi,0
2023,Oktober,Sulawesi Selatan,Setengah Jadi,0
2023,Oktober,Sulawesi Tengah,Setengah Jadi,0
2023,Oktober,Sulawesi Tenggara,Setengah Jadi,0
2023,Oktober,Sumatera Barat,Setengah Jadi,0
2023,Oktober,Sumatera Selatan,Setengah Jadi,0
2023,Oktober,Sumatera Utara,Setengah Jadi,0
2023,November,Aceh,Setengah Jadi,0
2023,November,Bali,Setengah Jadi,0
2023,November,Banten,Setengah Jadi,0
2023,November,Bengkulu,Setengah Jadi,0
2023,November,Daerah Istimewa Yogyakarta,Setengah Jadi,0
2023,November,Gorontalo,Setengah Jadi,0
2023,November,Impor Bahan Baku,Setengah Jadi,0
2023,November,Jambi,Setengah Jadi,0
2023,November,Jawa Barat,Setengah Jadi,0
2023,November,Jawa Tengah,Setengah Jadi,0
2023,November,Jawa Timur,Setengah Jadi,0
2023,November,Kalimantan Barat,Setengah Jadi,0
2023,November,Kalimantan Selatan,Setengah Jadi,0
2023,November,Kalimantan Tengah,Setengah Jadi,0
2023,November,Kalimantan Timur,Setengah Jadi,0
2023,November,Kalimantan Utara,Setengah Jadi,0
2023,November,Kepulauan Bangka-Belitung,Setengah Jadi,0
2023,November,Lampung,Setengah Jadi,0
2023,November,Maluku,Setengah Jadi,0
2023,November,Maluku Utara,Setengah Jadi,0
2023,November,Nusa Tenggara Barat,Setengah Jadi,0
2023,November,Papua,Setengah Jadi,0
2023,November,Papua Barat,Setengah Jadi,0
2023,November,Riau,Setengah Jadi,0
2023,November,Sulawesi Barat,Setengah Jadi,0
2023,November,Sulawesi Selatan,Setengah Jadi,0
2023,November,Sulawesi Tengah,Setengah Jadi,0
2023,November,Sulawesi Tenggara,Setengah Jadi,0
2023,November,Sumatera Barat,Setengah Jadi,0
2023,November,Sumatera Selatan,Setengah Jadi,0
2023,November,Sumatera Utara,Setengah Jadi,0
2023,Desember,Aceh,Setengah Jadi,0
2023,Desember,Bali,Setengah Jadi,0
2023,Desember,Banten,Setengah Jadi,0
2023,Desember,Bengkulu,Setengah Jadi,0
2023,Desember,Daerah Istimewa Yogyakarta,Setengah Jadi,0
2023,Desember,Gorontalo,Setengah Jadi,0
2023,Desember,Impor Bahan Baku,Setengah Jadi,0
2023,Desember,Jambi,Setengah Jadi,0
2023,Desember,Jawa Barat,Setengah Jadi,0
2023,Desember,Jawa Tengah,Setengah Jadi,0
2023,Desember,Jawa Timur,Setengah Jadi,0
2023,Desember,Kalimantan Barat,Setengah Jadi,0
2023,Desember,Kalimantan Selatan,Setengah Jadi,0
2023,Desember,Kalimantan Tengah,Setengah Jadi,0
2023,Desember,Kalimantan Timur,Setengah Jadi,0
2023,Desember,Kalimantan Utara,Setengah Jadi,0
2023,Desember,Kepulauan Bangka-Belitung,Setengah Jadi,0
2023,Desember,Lampung,Setengah Jadi,0
2023,Desember,Maluku,Setengah Jadi,0
2023,Desember,Maluku Utara,Setengah Jadi,0
2023,Desember,Nusa Tenggara Barat,Setengah Jadi,0
2023,Desember,Papua,Setengah Jadi,0
2023,Desember,Papua Barat,Setengah Jadi,0
2023,Desember,Riau,Setengah Jadi,0
2023,Desember,Sulawesi Barat,Setengah Jadi,0
2023,Desember,Sulawesi Selatan,Setengah Jadi,0
2023,Desember,Sulawesi Tengah,Setengah Jadi,0
2023,Desember,Sulawesi Tenggara,Setengah Jadi,0
2023,Desember,Sumatera Barat,Setengah Jadi,0
2023,Desember,Sumatera Selatan,Setengah Jadi,0
2023,Desember,Sumatera Utara,Setengah Jadi,0
2022,Januari,Aceh,Kayu Alam,57.8
2022,Januari,Bali,Kayu Alam,0
2022,Januari,Banten,Kayu Alam,0
2022,Januari,Bengkulu,Kayu Alam,252.76
2022,Januari,Daerah Istimewa Yogyakarta,Kayu Alam,0
2022,Januari,DKI Jakarta,Kayu Alam,0
2022,Januari,Gorontalo,Kayu Alam,0
2022,Januari,Impor Bahan Baku,Kayu Alam,763.99
2022,Januari,Jambi,Kayu Alam,5765.22
2022,Januari,Jawa Barat,Kayu Alam,0
2022,Januari,Jawa Tengah,Kayu Alam,32665.64
2022,Januari,Jawa Timur,Kayu Alam,61363.76
2022,Januari,Kalimantan Barat,Kayu Alam,22483.1
2022,Januari,Kalimantan Selatan,Kayu Alam,6033.97
2022,Januari,Kalimantan Tengah,Kayu Alam,107825.72
2022,Januari,Kalimantan Timur,Kayu Alam,69805.07
2022,Januari,Kalimantan Utara,Kayu Alam,24721.39
2022,Januari,Kepulauan Bangka-Belitung,Kayu Alam,0
2022,Januari,Kepulauan Riau,Kayu Alam,0
2022,Januari,Lampung,Kayu Alam,0
2022,Januari,Maluku,Kayu Alam,15583.75
2022,Januari,Maluku Utara,Kayu Alam,7417.9
2022,Januari,Nusa Tenggara Barat,Kayu Alam,0
2022,Januari,Nusa Tenggara Timur,Kayu Alam,0
2022,Januari,Papua,Kayu Alam,26104.18
2022,Januari,Papua Barat,Kayu Alam,57350.64
2022,Januari,Riau,Kayu Alam,2532.92
2022,Januari,Sulawesi Barat,Kayu Alam,0
2022,Januari,Sulawesi Selatan,Kayu Alam,0
2022,Januari,Sulawesi Tengah,Kayu Alam,1648.25
2022,Januari,Sulawesi Tenggara,Kayu Alam,1341.29
2022,Januari,Sulawesi Utara,Kayu Alam,0
2022,Januari,Sumatera Barat,Kayu Alam,9232.13
2022,Januari,Sumatera Selatan,Kayu Alam,66.63
2022,Januari,Sumatera Utara,Kayu Alam,5818.3
2022,Februari,Aceh,Kayu Alam,230.14
2022,Februari,Bali,Kayu Alam,0
2022,Februari,Banten,Kayu Alam,0
2022,Februari,Bengkulu,Kayu Alam,0
2022,Februari,Daerah Istimewa Yogyakarta,Kayu Alam,0
2022,Februari,DKI Jakarta,Kayu Alam,0
2022,Februari,Gorontalo,Kayu Alam,0
2022,Februari,Impor Bahan Baku,Kayu Alam,922.7
2022,Februari,Jambi,Kayu Alam,8180.65
2022,Februari,Jawa Barat,Kayu Alam,0
2022,Februari,Jawa Tengah,Kayu Alam,32261.79
2022,Februari,Jawa Timur,Kayu Alam,39721.41
2022,Februari,Kalimantan Barat,Kayu Alam,33434.31
2022,Februari,Kalimantan Selatan,Kayu Alam,1394.02
2022,Februari,Kalimantan Tengah,Kayu Alam,101023.29
2022,Februari,Kalimantan Timur,Kayu Alam,88074.83
2022,Februari,Kalimantan Utara,Kayu Alam,56210.38
2022,Februari,Kepulauan Bangka-Belitung,Kayu Alam,0
2022,Februari,Kepulauan Riau,Kayu Alam,0
2022,Februari,Lampung,Kayu Alam,0
2022,Februari,Maluku,Kayu Alam,25974.92
2022,Februari,Maluku Utara,Kayu Alam,17760.93
2022,Februari,Nusa Tenggara Barat,Kayu Alam,0
2022,Februari,Nusa Tenggara Timur,Kayu Alam,0
2022,Februari,Papua,Kayu Alam,42906.27
2022,Februari,Papua Barat,Kayu Alam,51335.96
2022,Februari,Riau,Kayu Alam,2192.77
2022,Februari,Sulawesi Barat,Kayu Alam,0
2022,Februari,Sulawesi Selatan,Kayu Alam,0
2022,Februari,Sulawesi Tengah,Kayu Alam,2089.77
2022,Februari,Sulawesi Tenggara,Kayu Alam,1818.26
2022,Februari,Sulawesi Utara,Kayu Alam,0
2022,Februari,Sumatera Barat,Kayu Alam,13233.14
2022,Februari,Sumatera Selatan,Kayu Alam,0
2022,Februari,Sumatera Utara,Kayu Alam,7300.71
2022,Maret,Aceh,Kayu Alam,245.1
2022,Maret,Bali,Kayu Alam,0
2022,Maret,Banten,Kayu Alam,0
2022,Maret,Bengkulu,Kayu Alam,51.76
2022,Maret,Daerah Istimewa Yogyakarta,Kayu Alam,0
2022,Maret,DKI Jakarta,Kayu Alam,0
2022,Maret,Gorontalo,Kayu Alam,0
2022,Maret,Impor Bahan Baku,Kayu Alam,231.65
2022,Maret,Jambi,Kayu Alam,7475.97
2022,Maret,Jawa Barat,Kayu Alam,0
2022,Maret,Jawa Tengah,Kayu Alam,36210.07
2022,Maret,Jawa Timur,Kayu Alam,41424.61
2022,Maret,Kalimantan Barat,Kayu Alam,22230.65
2022,Maret,Kalimantan Selatan,Kayu Alam,1210.32
2022,Maret,Kalimantan Tengah,Kayu Alam,136550.31
2022,Maret,Kalimantan Timur,Kayu Alam,84648.18
2022,Maret,Kalimantan Utara,Kayu Alam,40366.55
2022,Maret,Kepulauan Bangka-Belitung,Kayu Alam,0
2022,Maret,Kepulauan Riau,Kayu Alam,0
2022,Maret,Lampung,Kayu Alam,0
2022,Maret,Maluku,Kayu Alam,31238.26
2022,Maret,Maluku Utara,Kayu Alam,13960.67
2022,Maret,Nusa Tenggara Barat,Kayu Alam,0
2022,Maret,Nusa Tenggara Timur,Kayu Alam,0
2022,Maret,Papua,Kayu Alam,53004.32
2022,Maret,Papua Barat,Kayu Alam,70000.06
2022,Maret,Riau,Kayu Alam,3732.83
2022,Maret,Sulawesi Barat,Kayu Alam,0
2022,Maret,Sulawesi Selatan,Kayu Alam,0
2022,Maret,Sulawesi Tengah,Kayu Alam,2696.37
2022,Maret,Sulawesi Tenggara,Kayu Alam,1845.83
2022,Maret,Sulawesi Utara,Kayu Alam,0
2022,Maret,Sumatera Barat,Kayu Alam,3384.72
2022,Maret,Sumatera Selatan,Kayu Alam,0
2022,Maret,Sumatera Utara,Kayu Alam,7400.46
2022,April,Aceh,Kayu Alam,735.51
2022,April,Bali,Kayu Alam,0
2022,April,Banten,Kayu Alam,0
2022,April,Bengkulu,Kayu Alam,985.96
2022,April,Daerah Istimewa Yogyakarta,Kayu Alam,0
2022,April,DKI Jakarta,Kayu Alam,0
2022,April,Gorontalo,Kayu Alam,21.57
2022,April,Impor Bahan Baku,Kayu Alam,1244.35
2022,April,Jambi,Kayu Alam,8968.21
2022,April,Jawa Barat,Kayu Alam,0
2022,April,Jawa Tengah,Kayu Alam,39379.63
2022,April,Jawa Timur,Kayu Alam,30870.85
2022,April,Kalimantan Barat,Kayu Alam,18560.8
2022,April,Kalimantan Selatan,Kayu Alam,2594.05
2022,April,Kalimantan Tengah,Kayu Alam,135000.53
2022,April,Kalimantan Timur,Kayu Alam,59416.09
2022,April,Kalimantan Utara,Kayu Alam,56906.16
2022,April,Kepulauan Bangka-Belitung,Kayu Alam,0
2022,April,Kepulauan Riau,Kayu Alam,0
2022,April,Lampung,Kayu Alam,0
2022,April,Maluku,Kayu Alam,20927.16
2022,April,Maluku Utara,Kayu Alam,15162.44
2022,April,Nusa Tenggara Barat,Kayu Alam,0
2022,April,Nusa Tenggara Timur,Kayu Alam,0
2022,April,Papua,Kayu Alam,44029.8
2022,April,Papua Barat,Kayu Alam,46696.65
2022,April,Riau,Kayu Alam,3420.77
2022,April,Sulawesi Barat,Kayu Alam,0
2022,April,Sulawesi Selatan,Kayu Alam,0
2022,April,Sulawesi Tengah,Kayu Alam,3024.12
2022,April,Sulawesi Tenggara,Kayu Alam,2465.33
2022,April,Sulawesi Utara,Kayu Alam,0
2022,April,Sumatera Barat,Kayu Alam,3257.98
2022,April,Sumatera Selatan,Kayu Alam,0
2022,April,Sumatera Utara,Kayu Alam,9773.32
2022,Mei,Aceh,Kayu Alam,314.82
2022,Mei,Bali,Kayu Alam,0
2022,Mei,Banten,Kayu Alam,0
2022,Mei,Bengkulu,Kayu Alam,0
2022,Mei,Daerah Istimewa Yogyakarta,Kayu Alam,0
2022,Mei,DKI Jakarta,Kayu Alam,0
2022,Mei,Gorontalo,Kayu Alam,47.44
2022,Mei,Impor Bahan Baku,Kayu Alam,1334.56
2022,Mei,Jambi,Kayu Alam,3672.26
2022,Mei,Jawa Barat,Kayu Alam,0
2022,Mei,Jawa Tengah,Kayu Alam,29412.42
2022,Mei,Jawa Timur,Kayu Alam,35316.17
2022,Mei,Kalimantan Barat,Kayu Alam,25026.96
2022,Mei,Kalimantan Selatan,Kayu Alam,3964.63
2022,Mei,Kalimantan Tengah,Kayu Alam,125309.85
2022,Mei,Kalimantan Timur,Kayu Alam,53764.69
2022,Mei,Kalimantan Utara,Kayu Alam,37907.72
2022,Mei,Kepulauan Bangka-Belitung,Kayu Alam,0
2022,Mei,Kepulauan Riau,Kayu Alam,0
2022,Mei,Lampung,Kayu Alam,0
2022,Mei,Maluku,Kayu Alam,35539.38
2022,Mei,Maluku Utara,Kayu Alam,8714.16
2022,Mei,Nusa Tenggara Barat,Kayu Alam,0
2022,Mei,Nusa Tenggara Timur,Kayu Alam,0
2022,Mei,Papua,Kayu Alam,50825.79
2022,Mei,Papua Barat,Kayu Alam,58282.17
2022,Mei,Riau,Kayu Alam,2411
2022,Mei,Sulawesi Barat,Kayu Alam,0
2022,Mei,Sulawesi Selatan,Kayu Alam,0
2022,Mei,Sulawesi Tengah,Kayu Alam,2022.34
2022,Mei,Sulawesi Tenggara,Kayu Alam,1039.08
2022,Mei,Sulawesi Utara,Kayu Alam,0
2022,Mei,Sumatera Barat,Kayu Alam,9270.04
2022,Mei,Sumatera Selatan,Kayu Alam,0
2022,Mei,Sumatera Utara,Kayu Alam,8005.58
2022,Juni,Aceh,Kayu Alam,283
2022,Juni,Bali,Kayu Alam,0
2022,Juni,Banten,Kayu Alam,0
2022,Juni,Bengkulu,Kayu Alam,144.5
2022,Juni,Daerah Istimewa Yogyakarta,Kayu Alam,0
2022,Juni,DKI Jakarta,Kayu Alam,0
2022,Juni,Gorontalo,Kayu Alam,276.96
2022,Juni,Impor Bahan Baku,Kayu Alam,2309.22
2022,Juni,Jambi,Kayu Alam,7688.6
2022,Juni,Jawa Barat,Kayu Alam,0
2022,Juni,Jawa Tengah,Kayu Alam,52134.25
2022,Juni,Jawa Timur,Kayu Alam,52379.32
2022,Juni,Kalimantan Barat,Kayu Alam,26163.21
2022,Juni,Kalimantan Selatan,Kayu Alam,4523.81
2022,Juni,Kalimantan Tengah,Kayu Alam,129353.9
2022,Juni,Kalimantan Timur,Kayu Alam,94911.19
2022,Juni,Kalimantan Utara,Kayu Alam,58792.91
2022,Juni,Kepulauan Bangka-Belitung,Kayu Alam,0
2022,Juni,Kepulauan Riau,Kayu Alam,0
2022,Juni,Lampung,Kayu Alam,0
2022,Juni,Maluku,Kayu Alam,5393.74
2022,Juni,Maluku Utara,Kayu Alam,11557.33
2022,Juni,Nusa Tenggara Barat,Kayu Alam,0
2022,Juni,Nusa Tenggara Timur,Kayu Alam,0
2022,Juni,Papua,Kayu Alam,40458
2022,Juni,Papua Barat,Kayu Alam,53053.84
2022,Juni,Riau,Kayu Alam,3779.47
2022,Juni,Sulawesi Barat,Kayu Alam,0
2022,Juni,Sulawesi Selatan,Kayu Alam,0
2022,Juni,Sulawesi Tengah,Kayu Alam,3359.88
2022,Juni,Sulawesi Tenggara,Kayu Alam,1502.42
2022,Juni,Sulawesi Utara,Kayu Alam,0
2022,Juni,Sumatera Barat,Kayu Alam,7317.99
2022,Juni,Sumatera Selatan,Kayu Alam,610.78
2022,Juni,Sumatera Utara,Kayu Alam,8484.38
2022,Juli,Aceh,Kayu Alam,190.39
2022,Juli,Bali,Kayu Alam,0
2022,Juli,Banten,Kayu Alam,0
2022,Juli,Bengkulu,Kayu Alam,175.49
2022,Juli,Daerah Istimewa Yogyakarta,Kayu Alam,0
2022,Juli,DKI Jakarta,Kayu Alam,0
2022,Juli,Gorontalo,Kayu Alam,863.54
2022,Juli,Impor Bahan Baku,Kayu Alam,1083.85
2022,Juli,Jambi,Kayu Alam,10391.25
2022,Juli,Jawa Barat,Kayu Alam,0
2022,Juli,Jawa Tengah,Kayu Alam,45110.77
2022,Juli,Jawa Timur,Kayu Alam,46235.35
2022,Juli,Kalimantan Barat,Kayu Alam,26870.91
2022,Juli,Kalimantan Selatan,Kayu Alam,2243.26
2022,Juli,Kalimantan Tengah,Kayu Alam,140378.21
2022,Juli,Kalimantan Timur,Kayu Alam,92514.12
2022,Juli,Kalimantan Utara,Kayu Alam,45785.98
2022,Juli,Kepulauan Bangka-Belitung,Kayu Alam,0
2022,Juli,Kepulauan Riau,Kayu Alam,0
2022,Juli,Lampung,Kayu Alam,0
2022,Juli,Maluku,Kayu Alam,16630.59
2022,Juli,Maluku Utara,Kayu Alam,12434.62
2022,Juli,Nusa Tenggara Barat,Kayu Alam,0
2022,Juli,Nusa Tenggara Timur,Kayu Alam,0
2022,Juli,Papua,Kayu Alam,43758.21
2022,Juli,Papua Barat,Kayu Alam,38023.18
2022,Juli,Riau,Kayu Alam,1966.67
2022,Juli,Sulawesi Barat,Kayu Alam,0
2022,Juli,Sulawesi Selatan,Kayu Alam,0
2022,Juli,Sulawesi Tengah,Kayu Alam,3053.73
2022,Juli,Sulawesi Tenggara,Kayu Alam,1721.01
2022,Juli,Sulawesi Utara,Kayu Alam,19
2022,Juli,Sumatera Barat,Kayu Alam,4904.09
2022,Juli,Sumatera Selatan,Kayu Alam,1243
2022,Juli,Sumatera Utara,Kayu Alam,12469.73
2022,Agustus,Aceh,Kayu Alam,291.97
2022,Agustus,Bali,Kayu Alam,0
2022,Agustus,Banten,Kayu Alam,0
2022,Agustus,Bengkulu,Kayu Alam,292.09
2022,Agustus,Daerah Istimewa Yogyakarta,Kayu Alam,0
2022,Agustus,DKI Jakarta,Kayu Alam,0
2022,Agustus,Gorontalo,Kayu Alam,982.26
2022,Agustus,Impor Bahan Baku,Kayu Alam,1083.36
2022,Agustus,Jambi,Kayu Alam,9412.62
2022,Agustus,Jawa Barat,Kayu Alam,0
2022,Agustus,Jawa Tengah,Kayu Alam,35925.31
2022,Agustus,Jawa Timur,Kayu Alam,35092.61
2022,Agustus,Kalimantan Barat,Kayu Alam,32006.81
2022,Agustus,Kalimantan Selatan,Kayu Alam,7899.27
2022,Agustus,Kalimantan Tengah,Kayu Alam,132621.92
2022,Agustus,Kalimantan Timur,Kayu Alam,98681.2
2022,Agustus,Kalimantan Utara,Kayu Alam,47097.03
2022,Agustus,Kepulauan Bangka-Belitung,Kayu Alam,0
2022,Agustus,Kepulauan Riau,Kayu Alam,0
2022,Agustus,Lampung,Kayu Alam,0
2022,Agustus,Maluku,Kayu Alam,9541.61
2022,Agustus,Maluku Utara,Kayu Alam,9014.18
2022,Agustus,Nusa Tenggara Barat,Kayu Alam,0
2022,Agustus,Nusa Tenggara Timur,Kayu Alam,0
2022,Agustus,Papua,Kayu Alam,37838.86
2022,Agustus,Papua Barat,Kayu Alam,44864.86
2022,Agustus,Riau,Kayu Alam,3928.68
2022,Agustus,Sulawesi Barat,Kayu Alam,0
2022,Agustus,Sulawesi Selatan,Kayu Alam,0
2022,Agustus,Sulawesi Tengah,Kayu Alam,3472.04
2022,Agustus,Sulawesi Tenggara,Kayu Alam,935.13
2022,Agustus,Sulawesi Utara,Kayu Alam,7
2022,Agustus,Sumatera Barat,Kayu Alam,4722.21
2022,Agustus,Sumatera Selatan,Kayu Alam,88.02
2022,Agustus,Sumatera Utara,Kayu Alam,4015.37
2022,September,Aceh,Kayu Alam,392.56
2022,September,Bali,Kayu Alam,0
2022,September,Banten,Kayu Alam,0
2022,September,Bengkulu,Kayu Alam,67.38
2022,September,Daerah Istimewa Yogyakarta,Kayu Alam,0
2022,September,DKI Jakarta,Kayu Alam,0
2022,September,Gorontalo,Kayu Alam,1703.89
2022,September,Impor Bahan Baku,Kayu Alam,909.92
2022,September,Jambi,Kayu Alam,6793.37
2022,September,Jawa Barat,Kayu Alam,0
2022,September,Jawa Tengah,Kayu Alam,38229.49
2022,September,Jawa Timur,Kayu Alam,41063.24
2022,September,Kalimantan Barat,Kayu Alam,35385.95
2022,September,Kalimantan Selatan,Kayu Alam,3587.46
2022,September,Kalimantan Tengah,Kayu Alam,142931.56
2022,September,Kalimantan Timur,Kayu Alam,65337.64
2022,September,Kalimantan Utara,Kayu Alam,55142.31
2022,September,Kepulauan Bangka-Belitung,Kayu Alam,0
2022,September,Kepulauan Riau,Kayu Alam,0
2022,September,Lampung,Kayu Alam,0
2022,September,Maluku,Kayu Alam,1209.3
2022,September,Maluku Utara,Kayu Alam,11194.77
2022,September,Nusa Tenggara Barat,Kayu Alam,0
2022,September,Nusa Tenggara Timur,Kayu Alam,0
2022,September,Papua,Kayu Alam,41140.39
2022,September,Papua Barat,Kayu Alam,45178.6
2022,September,Riau,Kayu Alam,3898.56
2022,September,Sulawesi Barat,Kayu Alam,0
2022,September,Sulawesi Selatan,Kayu Alam,0
2022,September,Sulawesi Tengah,Kayu Alam,3073.36
2022,September,Sulawesi Tenggara,Kayu Alam,1643.71
2022,September,Sulawesi Utara,Kayu Alam,16
2022,September,Sumatera Barat,Kayu Alam,1359.38
