tahun,bulan,provinsi,kelompok,volume,,,,,
2020,November,Nangroe Aceh Darussalam,Jenis Khusus,0,,,,,
2020,November,Nusa Tenggara Barat,Jenis Khusus,52,,,,,
2020,November,Papua,Jenis Khusus,25925,,,,,
2020,November,Papua Barat,Jenis Khusus,62519,,,,,
2020,November,Riau,Jenis Khusus,0,,,,,
2020,November,Sulawesi Selatan,Jenis Khusus,3,,,,,
2020,November,Sulawesi Tenggara,Jenis Khusus,0,,,,,
2020,November,Sumatera Utara,Jenis Khusus,1113,,,,,
2020,Desember,Banten,Jenis Khusus,7925,,,,,
2020,Desember,D.I. Yogyakarta,Jenis Khusus,0,,,,,
2020,Desember,Jawa Barat,Jenis Khusus,2921,,,,,
2020,Desember,Jawa Tengah,Jenis Khusus,9740,,,,,
2020,Desember,Jawa Timur,Jenis Khusus,8350,,,,,
2020,Desember,Kalimantan Barat,Jenis Khusus,286,,,,,
2020,Desember,Kalimantan Selatan,Jenis Khusus,0,,,,,
2020,Desember,Kalimantan Tengah,Jenis Khusus,19,,,,,
2020,Desember,Kalimantan Timur,Jenis Khusus,0,,,,,
2020,Desember,Kalimantan Utara,Jenis Khusus,0,,,,,
2020,Desember,Kepulauan Riau,Jenis Khusus,2,,,,,
2020,Desember,Maluku,Jenis Khusus,3602,,,,,
2020,Desember,Maluku Utara,Jenis Khusus,341,,,,,
2020,Desember,Nangroe Aceh Darussalam,Jenis Khusus,756,,,,,
2020,Desember,Nusa Tenggara Barat,Jenis Khusus,0,,,,,
2020,Desember,Papua,Jenis Khusus,33136,,,,,
2020,Desember,Papua Barat,Jenis Khusus,70687,,,,,
2020,Desember,Riau,Jenis Khusus,0,,,,,
2020,Desember,Sulawesi Selatan,Jenis Khusus,0,,,,,
2020,Desember,Sulawesi Tenggara,Jenis Khusus,0,,,,,
2020,Desember,Sumatera Utara,Jenis Khusus,2034,,,,,
2020,Januari,D.I. Yogyakarta,JENIS KHUSUS,0,,,,,
2020,Januari,Jawa Tengah,JENIS KHUSUS,0,,,,,
2020,Januari,Kalimantan Timur,JENIS KHUSUS,2549,,,,,
2020,Januari,Riau,JENIS KHUSUS,0,,,,,
2020,Februari,D.I. Yogyakarta,JENIS KHUSUS,0,,,,,
2020,Februari,Jawa Tengah,JENIS KHUSUS,0,,,,,
2020,Februari,Kalimantan Timur,JENIS KHUSUS,2065,,,,,
2020,Februari,Riau,JENIS KHUSUS,0,,,,,
2020,Maret,D.I. Yogyakarta,JENIS KHUSUS,0,,,,,
2020,Maret,Jawa Tengah,JENIS KHUSUS,0,,,,,
2020,Maret,Kalimantan Timur,JENIS KHUSUS,2015,,,,,
2020,Maret,Riau,JENIS KHUSUS,0,,,,,
2020,April,D.I. Yogyakarta,JENIS KHUSUS,0,,,,,
2020,April,Jawa Tengah,JENIS KHUSUS,0,,,,,
2020,April,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2020,April,Riau,JENIS KHUSUS,0,,,,,
2020,Mei,D.I. Yogyakarta,JENIS KHUSUS,0,,,,,
2020,Mei,Jawa Tengah,JENIS KHUSUS,0,,,,,
2020,Mei,Kalimantan Timur,JENIS KHUSUS,1061,,,,,
2020,Mei,Riau,JENIS KHUSUS,86,,,,,
2020,Juni,D.I. Yogyakarta,JENIS KHUSUS,0,,,,,
2020,Juni,Jawa Tengah,JENIS KHUSUS,5,,,,,
2020,Juni,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2020,Juni,Riau,JENIS KHUSUS,0,,,,,
2020,Juli,D.I. Yogyakarta,JENIS KHUSUS,0,,,,,
2020,Juli,Jawa Tengah,JENIS KHUSUS,1,,,,,
2020,Juli,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2020,Juli,Riau,JENIS KHUSUS,0,,,,,
2020,Agustus,D.I. Yogyakarta,JENIS KHUSUS,0,,,,,
2020,Agustus,Jawa Tengah,JENIS KHUSUS,0,,,,,
2020,Agustus,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2020,Agustus,Riau,JENIS KHUSUS,789,,,,,
2020,September,D.I. Yogyakarta,JENIS KHUSUS,0,,,,,
2020,September,Jawa Tengah,JENIS KHUSUS,3,,,,,
2020,September,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2020,September,Riau,JENIS KHUSUS,4770,,,,,
2020,Oktober,D.I. Yogyakarta,JENIS KHUSUS,0,,,,,
2020,Oktober,Jawa Tengah,JENIS KHUSUS,0,,,,,
2020,Oktober,Kalimantan Timur,JENIS KHUSUS,1826,,,,,
2020,Oktober,Riau,JENIS KHUSUS,361,,,,,
2020,November,D.I. Yogyakarta,JENIS KHUSUS,0,,,,,
2020,November,Jawa Tengah,JENIS KHUSUS,0,,,,,
2020,November,Kalimantan Timur,JENIS KHUSUS,0,,,,,
2020,November,Riau,JENIS KHUSUS,152,,,,,
2020,Desember,D.I. Yogyakarta,JENIS KHUSUS,0,,,,,
2020,Desember,Jawa Tengah,JENIS KHUSUS,0,,,,,
2020,Desember,Kalimantan Timur,JENIS KHUSUS,7009,,,,,
2020,Desember,Riau,JENIS KHUSUS,1857,,,,,
2020,Januari,Gorontalo,Kayu Eboni,0,,,,,
2020,Januari,Jawa Tengah,Kayu Eboni,0,,,,,
2020,Januari,Kalimantan Timur,Kayu Eboni,0,,,,,
2020,Januari,Kalimantan Utara,Kayu Eboni,0,,,,,
2020,Januari,Maluku,Kayu Eboni,0,,,,,
2020,Januari,Maluku Utara,Kayu Eboni,0,,,,,
2020,Januari,Papua,Kayu Eboni,0,,,,,
2020,Januari,Sulawesi Tengah,Kayu Eboni,0,,,,,
2020,Januari,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2020,Februari,Gorontalo,Kayu Eboni,0,,,,,
2020,Februari,Jawa Tengah,Kayu Eboni,0,,,,,
2020,Februari,Kalimantan Timur,Kayu Eboni,0,,,,,
2020,Februari,Kalimantan Utara,Kayu Eboni,0,,,,,
2020,Februari,Maluku,Kayu Eboni,51,,,,,
2020,Februari,Maluku Utara,Kayu Eboni,0,,,,,
2020,Februari,Papua,Kayu Eboni,0,,,,,
2020,Februari,Sulawesi Tengah,Kayu Eboni,4,,,,,
2020,Februari,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2020,Maret,Gorontalo,Kayu Eboni,0,,,,,
2020,Maret,Jawa Tengah,Kayu Eboni,0,,,,,
2020,Maret,Kalimantan Timur,Kayu Eboni,7,,,,,
2020,Maret,Kalimantan Utara,Kayu Eboni,0,,,,,
2020,Maret,Maluku,Kayu Eboni,25,,,,,
2020,Maret,Maluku Utara,Kayu Eboni,7,,,,,
2020,Maret,Papua,Kayu Eboni,0,,,,,
2020,Maret,Sulawesi Tengah,Kayu Eboni,0,,,,,
2020,Maret,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2020,April,Gorontalo,Kayu Eboni,0,,,,,
2020,April,Jawa Tengah,Kayu Eboni,0,,,,,
2020,April,Kalimantan Timur,Kayu Eboni,13,,,,,
2020,April,Kalimantan Utara,Kayu Eboni,0,,,,,
2020,April,Maluku,Kayu Eboni,12,,,,,
2020,April,Maluku Utara,Kayu Eboni,0,,,,,
2020,April,Papua,Kayu Eboni,0,,,,,
2020,April,Sulawesi Tengah,Kayu Eboni,0,,,,,
2020,April,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2020,Mei,Gorontalo,Kayu Eboni,0,,,,,
2020,Mei,Jawa Tengah,Kayu Eboni,0,,,,,
2020,Mei,Kalimantan Timur,Kayu Eboni,0,,,,,
2020,Mei,Kalimantan Utara,Kayu Eboni,0,,,,,
2020,Mei,Maluku,Kayu Eboni,16,,,,,
2020,Mei,Maluku Utara,Kayu Eboni,0,,,,,
2020,Mei,Papua,Kayu Eboni,0,,,,,
2020,Mei,Sulawesi Tengah,Kayu Eboni,0,,,,,
2020,Mei,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2020,Juni,Gorontalo,Kayu Eboni,0,,,,,
2020,Juni,Jawa Tengah,Kayu Eboni,0,,,,,
2020,Juni,Kalimantan Timur,Kayu Eboni,30,,,,,
2020,Juni,Kalimantan Utara,Kayu Eboni,0,,,,,
2020,Juni,Maluku,Kayu Eboni,42,,,,,
2020,Juni,Maluku Utara,Kayu Eboni,0,,,,,
2020,Juni,Papua,Kayu Eboni,1,,,,,
2020,Juni,Sulawesi Tengah,Kayu Eboni,0,,,,,
2020,Juni,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2020,Juli,Gorontalo,Kayu Eboni,0,,,,,
2020,Juli,Jawa Tengah,Kayu Eboni,0,,,,,
2020,Juli,Kalimantan Timur,Kayu Eboni,8,,,,,
2020,Juli,Kalimantan Utara,Kayu Eboni,0,,,,,
2020,Juli,Maluku,Kayu Eboni,17,,,,,
2020,Juli,Maluku Utara,Kayu Eboni,0,,,,,
2020,Juli,Papua,Kayu Eboni,0,,,,,
2020,Juli,Sulawesi Tengah,Kayu Eboni,29,,,,,
2020,Juli,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2020,Agustus,Gorontalo,Kayu Eboni,2,,,,,
2020,Agustus,Jawa Tengah,Kayu Eboni,0,,,,,
2020,Agustus,Kalimantan Timur,Kayu Eboni,4,,,,,
2020,Agustus,Kalimantan Utara,Kayu Eboni,0,,,,,
2020,Agustus,Maluku,Kayu Eboni,16,,,,,
2020,Agustus,Maluku Utara,Kayu Eboni,17,,,,,
2020,Agustus,Papua,Kayu Eboni,0,,,,,
2020,Agustus,Sulawesi Tengah,Kayu Eboni,18,,,,,
2020,Agustus,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2020,September,Gorontalo,Kayu Eboni,0,,,,,
2020,September,Jawa Tengah,Kayu Eboni,0,,,,,
2020,September,Kalimantan Timur,Kayu Eboni,4,,,,,
2020,September,Kalimantan Utara,Kayu Eboni,0,,,,,
2020,September,Maluku,Kayu Eboni,44,,,,,
2020,September,Maluku Utara,Kayu Eboni,25,,,,,
2020,September,Papua,Kayu Eboni,3,,,,,
2020,September,Sulawesi Tengah,Kayu Eboni,25,,,,,
2020,September,Sulawesi Tenggara,Kayu Eboni,23,,,,,
2020,Oktober,Gorontalo,Kayu Eboni,0,,,,,
2020,Oktober,Jawa Tengah,Kayu Eboni,0,,,,,
2020,Oktober,Kalimantan Timur,Kayu Eboni,13,,,,,
2020,Oktober,Kalimantan Utara,Kayu Eboni,0,,,,,
2020,Oktober,Maluku,Kayu Eboni,38,,,,,
2020,Oktober,Maluku Utara,Kayu Eboni,0,,,,,
2020,Oktober,Papua,Kayu Eboni,0,,,,,
2020,Oktober,Sulawesi Tengah,Kayu Eboni,17,,,,,
2020,Oktober,Sulawesi Tenggara,Kayu Eboni,0,,,,,
2020,November,Gorontalo,Kayu Eboni,0,,,,,
2020,November,Jawa Tengah,Kayu Eboni,0,,,,,
2020,November,Kalimantan Timur,Kayu Eboni,8,,,,,
2020,November,Kalimantan Utara,Kayu Eboni,0,,,,,
2020,November,Maluku,Kayu Eboni,39,,,,,
2020,November,Maluku Utara,Kayu Eboni,25,,,,,
2020,November,Papua,Kayu Eboni,0,,,,,
2020,November,Sulawesi Tengah,Kayu Eboni,34,,,,,
2020,November,Sulawesi Tenggara,Kayu Eboni,55,,,,,
2020,Desember,Gorontalo,Kayu Eboni,0,,,,,
2020,Desember,Jawa Tengah,Kayu Eboni,1,,,,,
2020,Desember,Kalimantan Timur,Kayu Eboni,6,,,,,
2020,Desember,Kalimantan Utara,Kayu Eboni,0,,,,,
2020,Desember,Maluku,Kayu Eboni,102,,,,,
2020,Desember,Maluku Utara,Kayu Eboni,0,,,,,
2020,Desember,Papua,Kayu Eboni,11,,,,,
2020,Desember,Sulawesi Tengah,Kayu Eboni,12,,,,,
2020,Desember,Sulawesi Tenggara,Kayu Eboni,17,,,,,
2020,Januari,Banten,Kayu Indah,0,,,,,
2020,Januari,Bengkulu,Kayu Indah,0,,,,,
2020,Januari,D.I. Yogyakarta,Kayu Indah,0,,,,,
2020,Januari,Gorontalo,Kayu Indah,0,,,,,
2020,Januari,Jambi,Kayu Indah,0,,,,,
2020,Januari,Jawa Barat,Kayu Indah,134,,,,,
2020,Januari,Jawa Tengah,Kayu Indah,77,,,,,
2020,Januari,Jawa Timur,Kayu Indah,9,,,,,
2020,Januari,Kalimantan Barat,Kayu Indah,19,,,,,
2020,Januari,Kalimantan Selatan,Kayu Indah,0,,,,,
2020,Januari,Kalimantan Tengah,Kayu Indah,51,,,,,
2020,Januari,Kalimantan Timur,Kayu Indah,131,,,,,
2020,Januari,Kalimantan Utara,Kayu Indah,0,,,,,
2020,Januari,Kepulauan Riau,Kayu Indah,0,,,,,
2020,Januari,Lampung,Kayu Indah,0,,,,,
2020,Januari,Maluku,Kayu Indah,36,,,,,
2020,Januari,Maluku Utara,Kayu Indah,0,,,,,
2020,Januari,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2020,Januari,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2020,Januari,Papua,Kayu Indah,123,,,,,
2020,Januari,Papua Barat,Kayu Indah,232,,,,,
2020,Januari,Riau,Kayu Indah,0,,,,,
2020,Januari,Sulawesi Barat,Kayu Indah,9,,,,,
2020,Januari,Sulawesi Selatan,Kayu Indah,71,,,,,
2020,Januari,Sulawesi Tengah,Kayu Indah,294,,,,,
2020,Januari,Sulawesi Tenggara,Kayu Indah,10,,,,,
2020,Januari,Sulawesi Utara,Kayu Indah,0,,,,,
2020,Januari,Sumatera Barat,Kayu Indah,0,,,,,
2020,Januari,Sumatera Selatan,Kayu Indah,0,,,,,
2020,Januari,Sumatera Utara,Kayu Indah,0,,,,,
2020,Februari,Banten,Kayu Indah,0,,,,,
2020,Februari,Bengkulu,Kayu Indah,0,,,,,
2020,Februari,D.I. Yogyakarta,Kayu Indah,0,,,,,
2020,Februari,Gorontalo,Kayu Indah,0,,,,,
2020,Februari,Jambi,Kayu Indah,20,,,,,
2020,Februari,Jawa Barat,Kayu Indah,525,,,,,
2020,Februari,Jawa Tengah,Kayu Indah,658,,,,,
2020,Februari,Jawa Timur,Kayu Indah,800,,,,,
2020,Februari,Kalimantan Barat,Kayu Indah,31,,,,,
2020,Februari,Kalimantan Selatan,Kayu Indah,0,,,,,
2020,Februari,Kalimantan Tengah,Kayu Indah,263,,,,,
2020,Februari,Kalimantan Timur,Kayu Indah,104,,,,,
2020,Februari,Kalimantan Utara,Kayu Indah,0,,,,,
2020,Februari,Kepulauan Riau,Kayu Indah,0,,,,,
2020,Februari,Lampung,Kayu Indah,0,,,,,
2020,Februari,Maluku,Kayu Indah,105,,,,,
2020,Februari,Maluku Utara,Kayu Indah,709,,,,,
2020,Februari,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2020,Februari,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2020,Februari,Papua,Kayu Indah,810,,,,,
2020,Februari,Papua Barat,Kayu Indah,455,,,,,
2020,Februari,Riau,Kayu Indah,0,,,,,
2020,Februari,Sulawesi Barat,Kayu Indah,0,,,,,
2020,Februari,Sulawesi Selatan,Kayu Indah,27,,,,,
2020,Februari,Sulawesi Tengah,Kayu Indah,582,,,,,
2020,Februari,Sulawesi Tenggara,Kayu Indah,13,,,,,
2020,Februari,Sulawesi Utara,Kayu Indah,0,,,,,
2020,Februari,Sumatera Barat,Kayu Indah,0,,,,,
2020,Februari,Sumatera Selatan,Kayu Indah,0,,,,,
2020,Februari,Sumatera Utara,Kayu Indah,0,,,,,
2020,Maret,Banten,Kayu Indah,0,,,,,
2020,Maret,Bengkulu,Kayu Indah,5,,,,,
2020,Maret,D.I. Yogyakarta,Kayu Indah,0,,,,,
2020,Maret,Gorontalo,Kayu Indah,0,,,,,
2020,Maret,Jambi,Kayu Indah,0,,,,,
2020,Maret,Jawa Barat,Kayu Indah,1384,,,,,
2020,Maret,Jawa Tengah,Kayu Indah,761,,,,,
2020,Maret,Jawa Timur,Kayu Indah,3097,,,,,
2020,Maret,Kalimantan Barat,Kayu Indah,0,,,,,
2020,Maret,Kalimantan Selatan,Kayu Indah,0,,,,,
2020,Maret,Kalimantan Tengah,Kayu Indah,141,,,,,
2020,Maret,Kalimantan Timur,Kayu Indah,1253,,,,,
2020,Maret,Kalimantan Utara,Kayu Indah,2,,,,,
2020,Maret,Kepulauan Riau,Kayu Indah,0,,,,,
2020,Maret,Lampung,Kayu Indah,0,,,,,
2020,Maret,Maluku,Kayu Indah,21,,,,,
2020,Maret,Maluku Utara,Kayu Indah,0,,,,,
2020,Maret,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2020,Maret,Nusa Tenggara Barat,Kayu Indah,11,,,,,
2020,Maret,Papua,Kayu Indah,220,,,,,
2020,Maret,Papua Barat,Kayu Indah,302,,,,,
2020,Maret,Riau,Kayu Indah,0,,,,,
2020,Maret,Sulawesi Barat,Kayu Indah,0,,,,,
2020,Maret,Sulawesi Selatan,Kayu Indah,1,,,,,
2020,Maret,Sulawesi Tengah,Kayu Indah,343,,,,,
2020,Maret,Sulawesi Tenggara,Kayu Indah,117,,,,,
2020,Maret,Sulawesi Utara,Kayu Indah,0,,,,,
2020,Maret,Sumatera Barat,Kayu Indah,1,,,,,
2020,Maret,Sumatera Selatan,Kayu Indah,0,,,,,
2020,Maret,Sumatera Utara,Kayu Indah,0,,,,,
2020,April,Banten,Kayu Indah,124,,,,,
2020,April,Bengkulu,Kayu Indah,0,,,,,
2020,April,D.I. Yogyakarta,Kayu Indah,0,,,,,
2020,April,Gorontalo,Kayu Indah,50,,,,,
2020,April,Jambi,Kayu Indah,0,,,,,
2020,April,Jawa Barat,Kayu Indah,1597,,,,,
2020,April,Jawa Tengah,Kayu Indah,1449,,,,,
2020,April,Jawa Timur,Kayu Indah,3307,,,,,
2020,April,Kalimantan Barat,Kayu Indah,48,,,,,
2020,April,Kalimantan Selatan,Kayu Indah,0,,,,,
2020,April,Kalimantan Tengah,Kayu Indah,295,,,,,
2020,April,Kalimantan Timur,Kayu Indah,470,,,,,
2020,April,Kalimantan Utara,Kayu Indah,8,,,,,
2020,April,Kepulauan Riau,Kayu Indah,0,,,,,
2020,April,Lampung,Kayu Indah,0,,,,,
2020,April,Maluku,Kayu Indah,0,,,,,
2020,April,Maluku Utara,Kayu Indah,328,,,,,
2020,April,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2020,April,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2020,April,Papua,Kayu Indah,93,,,,,
2020,April,Papua Barat,Kayu Indah,330,,,,,
2020,April,Riau,Kayu Indah,0,,,,,
2020,April,Sulawesi Barat,Kayu Indah,0,,,,,
2020,April,Sulawesi Selatan,Kayu Indah,0,,,,,
2020,April,Sulawesi Tengah,Kayu Indah,209,,,,,
2020,April,Sulawesi Tenggara,Kayu Indah,0,,,,,
2020,April,Sulawesi Utara,Kayu Indah,0,,,,,
2020,April,Sumatera Barat,Kayu Indah,5,,,,,
2020,April,Sumatera Selatan,Kayu Indah,0,,,,,
2020,April,Sumatera Utara,Kayu Indah,0,,,,,
2020,Mei,Banten,Kayu Indah,153,,,,,
2020,Mei,Bengkulu,Kayu Indah,5,,,,,
2020,Mei,D.I. Yogyakarta,Kayu Indah,0,,,,,
2020,Mei,Gorontalo,Kayu Indah,182,,,,,
2020,Mei,Jambi,Kayu Indah,0,,,,,
2020,Mei,Jawa Barat,Kayu Indah,914,,,,,
2020,Mei,Jawa Tengah,Kayu Indah,2315,,,,,
2020,Mei,Jawa Timur,Kayu Indah,1375,,,,,
2020,Mei,Kalimantan Barat,Kayu Indah,31,,,,,
2020,Mei,Kalimantan Selatan,Kayu Indah,0,,,,,
2020,Mei,Kalimantan Tengah,Kayu Indah,255,,,,,
2020,Mei,Kalimantan Timur,Kayu Indah,505,,,,,
2020,Mei,Kalimantan Utara,Kayu Indah,2,,,,,
2020,Mei,Kepulauan Riau,Kayu Indah,0,,,,,
2020,Mei,Lampung,Kayu Indah,0,,,,,
2020,Mei,Maluku,Kayu Indah,57,,,,,
2020,Mei,Maluku Utara,Kayu Indah,77,,,,,
2020,Mei,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2020,Mei,Nusa Tenggara Barat,Kayu Indah,24,,,,,
2020,Mei,Papua,Kayu Indah,155,,,,,
2020,Mei,Papua Barat,Kayu Indah,160,,,,,
2020,Mei,Riau,Kayu Indah,0,,,,,
2020,Mei,Sulawesi Barat,Kayu Indah,0,,,,,
2020,Mei,Sulawesi Selatan,Kayu Indah,37,,,,,
2020,Mei,Sulawesi Tengah,Kayu Indah,61,,,,,
2020,Mei,Sulawesi Tenggara,Kayu Indah,4,,,,,
2020,Mei,Sulawesi Utara,Kayu Indah,0,,,,,
2020,Mei,Sumatera Barat,Kayu Indah,0,,,,,
2020,Mei,Sumatera Selatan,Kayu Indah,0,,,,,
2020,Mei,Sumatera Utara,Kayu Indah,0,,,,,
2020,Juni,Banten,Kayu Indah,0,,,,,
2020,Juni,Bengkulu,Kayu Indah,0,,,,,
2020,Juni,D.I. Yogyakarta,Kayu Indah,14,,,,,
2020,Juni,Gorontalo,Kayu Indah,0,,,,,
2020,Juni,Jambi,Kayu Indah,1,,,,,
2020,Juni,Jawa Barat,Kayu Indah,395,,,,,
2020,Juni,Jawa Tengah,Kayu Indah,3486,,,,,
2020,Juni,Jawa Timur,Kayu Indah,2813,,,,,
2020,Juni,Kalimantan Barat,Kayu Indah,111,,,,,
2020,Juni,Kalimantan Selatan,Kayu Indah,0,,,,,
2020,Juni,Kalimantan Tengah,Kayu Indah,134,,,,,
2020,Juni,Kalimantan Timur,Kayu Indah,812,,,,,
2020,Juni,Kalimantan Utara,Kayu Indah,0,,,,,
2020,Juni,Kepulauan Riau,Kayu Indah,0,,,,,
2020,Juni,Lampung,Kayu Indah,0,,,,,
2020,Juni,Maluku,Kayu Indah,54,,,,,
2020,Juni,Maluku Utara,Kayu Indah,3,,,,,
2020,Juni,Nangroe Aceh Darussalam,Kayu Indah,5,,,,,
2020,Juni,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2020,Juni,Papua,Kayu Indah,765,,,,,
2020,Juni,Papua Barat,Kayu Indah,241,,,,,
2020,Juni,Riau,Kayu Indah,0,,,,,
2020,Juni,Sulawesi Barat,Kayu Indah,0,,,,,
2020,Juni,Sulawesi Selatan,Kayu Indah,170,,,,,
2020,Juni,Sulawesi Tengah,Kayu Indah,526,,,,,
2020,Juni,Sulawesi Tenggara,Kayu Indah,0,,,,,
2020,Juni,Sulawesi Utara,Kayu Indah,0,,,,,
2020,Juni,Sumatera Barat,Kayu Indah,0,,,,,
2020,Juni,Sumatera Selatan,Kayu Indah,0,,,,,
2020,Juni,Sumatera Utara,Kayu Indah,0,,,,,
2020,Juli,Banten,Kayu Indah,1,,,,,
2020,Juli,Bengkulu,Kayu Indah,21,,,,,
2020,Juli,D.I. Yogyakarta,Kayu Indah,1,,,,,
2020,Juli,Gorontalo,Kayu Indah,2,,,,,
2020,Juli,Jambi,Kayu Indah,16,,,,,
2020,Juli,Jawa Barat,Kayu Indah,1512,,,,,
2020,Juli,Jawa Tengah,Kayu Indah,5175,,,,,
2020,Juli,Jawa Timur,Kayu Indah,4041,,,,,
2020,Juli,Kalimantan Barat,Kayu Indah,35,,,,,
2020,Juli,Kalimantan Selatan,Kayu Indah,0,,,,,
2020,Juli,Kalimantan Tengah,Kayu Indah,370,,,,,
2020,Juli,Kalimantan Timur,Kayu Indah,789,,,,,
2020,Juli,Kalimantan Utara,Kayu Indah,0,,,,,
2020,Juli,Kepulauan Riau,Kayu Indah,0,,,,,
2020,Juli,Lampung,Kayu Indah,0,,,,,
2020,Juli,Maluku,Kayu Indah,149,,,,,
2020,Juli,Maluku Utara,Kayu Indah,9,,,,,
2020,Juli,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2020,Juli,Nusa Tenggara Barat,Kayu Indah,15,,,,,
2020,Juli,Papua,Kayu Indah,420,,,,,
2020,Juli,Papua Barat,Kayu Indah,187,,,,,
2020,Juli,Riau,Kayu Indah,0,,,,,
2020,Juli,Sulawesi Barat,Kayu Indah,0,,,,,
2020,Juli,Sulawesi Selatan,Kayu Indah,77,,,,,
2020,Juli,Sulawesi Tengah,Kayu Indah,62,,,,,
2020,Juli,Sulawesi Tenggara,Kayu Indah,5,,,,,
2020,Juli,Sulawesi Utara,Kayu Indah,0,,,,,
2020,Juli,Sumatera Barat,Kayu Indah,0,,,,,
2020,Juli,Sumatera Selatan,Kayu Indah,0,,,,,
2020,Juli,Sumatera Utara,Kayu Indah,0,,,,,
2020,Agustus,Banten,Kayu Indah,187,,,,,
2020,Agustus,Bengkulu,Kayu Indah,0,,,,,
2020,Agustus,D.I. Yogyakarta,Kayu Indah,0,,,,,
2020,Agustus,Gorontalo,Kayu Indah,100,,,,,
2020,Agustus,Jambi,Kayu Indah,0,,,,,
2020,Agustus,Jawa Barat,Kayu Indah,1896,,,,,
2020,Agustus,Jawa Tengah,Kayu Indah,4787,,,,,
2020,Agustus,Jawa Timur,Kayu Indah,5348,,,,,
2020,Agustus,Kalimantan Barat,Kayu Indah,22,,,,,
2020,Agustus,Kalimantan Selatan,Kayu Indah,19,,,,,
2020,Agustus,Kalimantan Tengah,Kayu Indah,358,,,,,
2020,Agustus,Kalimantan Timur,Kayu Indah,947,,,,,
2020,Agustus,Kalimantan Utara,Kayu Indah,0,,,,,
2020,Agustus,Kepulauan Riau,Kayu Indah,0,,,,,
2020,Agustus,Lampung,Kayu Indah,0,,,,,
2020,Agustus,Maluku,Kayu Indah,76,,,,,
2020,Agustus,Maluku Utara,Kayu Indah,0,,,,,
2020,Agustus,Nangroe Aceh Darussalam,Kayu Indah,4,,,,,
2020,Agustus,Nusa Tenggara Barat,Kayu Indah,28,,,,,
2020,Agustus,Papua,Kayu Indah,543,,,,,
2020,Agustus,Papua Barat,Kayu Indah,244,,,,,
2020,Agustus,Riau,Kayu Indah,0,,,,,
2020,Agustus,Sulawesi Barat,Kayu Indah,0,,,,,
2020,Agustus,Sulawesi Selatan,Kayu Indah,119,,,,,
2020,Agustus,Sulawesi Tengah,Kayu Indah,341,,,,,
2020,Agustus,Sulawesi Tenggara,Kayu Indah,441,,,,,
2020,Agustus,Sulawesi Utara,Kayu Indah,0,,,,,
2020,Agustus,Sumatera Barat,Kayu Indah,0,,,,,
2020,Agustus,Sumatera Selatan,Kayu Indah,0,,,,,
2020,Agustus,Sumatera Utara,Kayu Indah,0,,,,,
2020,September,Banten,Kayu Indah,247,,,,,
2020,September,Bengkulu,Kayu Indah,0,,,,,
2020,September,D.I. Yogyakarta,Kayu Indah,39,,,,,
2020,September,Gorontalo,Kayu Indah,142,,,,,
2020,September,Jambi,Kayu Indah,94,,,,,
2020,September,Jawa Barat,Kayu Indah,2708,,,,,
2020,September,Jawa Tengah,Kayu Indah,4999,,,,,
2020,September,Jawa Timur,Kayu Indah,6216,,,,,
2020,September,Kalimantan Barat,Kayu Indah,71,,,,,
2020,September,Kalimantan Selatan,Kayu Indah,22,,,,,
2020,September,Kalimantan Tengah,Kayu Indah,169,,,,,
2020,September,Kalimantan Timur,Kayu Indah,783,,,,,
2020,September,Kalimantan Utara,Kayu Indah,0,,,,,
2020,September,Kepulauan Riau,Kayu Indah,0,,,,,
2020,September,Lampung,Kayu Indah,5,,,,,
2020,September,Maluku,Kayu Indah,37,,,,,
2020,September,Maluku Utara,Kayu Indah,0,,,,,
2020,September,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2020,September,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2020,September,Papua,Kayu Indah,179,,,,,
2020,September,Papua Barat,Kayu Indah,700,,,,,
2020,September,Riau,Kayu Indah,0,,,,,
2020,September,Sulawesi Barat,Kayu Indah,0,,,,,
2020,September,Sulawesi Selatan,Kayu Indah,78,,,,,
